,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,MODEL,VARIATIONAL_FAMILY,GAUSSIAN_APPROXIMATION,APPPROXIMATE_GAUSSIAN_MEAN,FUNCTIONAL,MEASUREMENT_SET_SAMPLER,N_MEAS,EXACT_WEIGHT_KL,PROJECTION_METHOD,PRIOR_J,POST_J,PRIOR_ETA,POST_ETA,PRIOR_M,POST_M,POST_GP_ETA,LIKELIHOOD_STD,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,WEIGHTING,DEFAULT_INITIALIZATION,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,EXTRA_STD,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,pi,sigma1,sigma2,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,METRIC_uncertainty_vs_accuracy_slope_pm2_std,METRIC_uncertainty_vs_accuracy_cor_pm2_std,METRIC_extrapolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_uncertainty_vs_proximity_cor_pm2_std,METRIC_interpolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_extrapolation_uncertainty_spread_pm2_std,METRIC_interpolation_uncertainty_spread_pm2_std,filename,STATE_DICT_PATH,prior_type,scale
131,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,True,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,11199.0,9949,11198,504.7444701194763,50.0,-0.1,15.0,56840.703125,0.0496242418885231,0.048651233315467834,0.030727650970220566,0.030100831761956215,0.1955873668193817,0.19181515276432037,0.010542253032326698,0.9000000357627869,0.14305387437343597,0.696689691784555,0.7273396568718344,0.06561642944121795,-0.6827538907756204,-0.1018798858870469,0.07366356253623962,0.05987927317619324,0.7211631142999879,0.7233731874481174,0.04983724013916852,-0.6811186790985405,-0.07471771514644074,0.05361126735806465,0.044346436858177185,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_21-53-41 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_21-53-41 (3).pth,Tom,4.0
132,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,True,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,11799.0,11299,11798,535.0249736309052,50.0,0.1,15.0,59493.777994791664,0.03529149666428566,0.03526434302330017,0.024572055786848068,0.024688201025128365,0.13664618134498596,0.1356450468301773,0.011836443096399307,0.9666666984558105,0.09989315271377563,1.6330251491399492,0.6838214015436233,0.05996353052083969,-0.6152528534723984,-0.10840109961945055,0.0726044774055481,0.07376676797866821,1.6082048795396566,0.6617140668355598,0.049504112887250706,-0.6537939141741702,-0.0819629496344356,0.05917437747120857,0.05120055004954338,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_21-53-41 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_21-53-41 (4).pth,Tom,4.0
133,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,True,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,1249.0,1049,1248,57.11548566818237,25.0,-0.1,15.0,403979.64479166665,0.08469575643539429,0.07857251912355423,0.06006866320967674,0.05332907289266586,0.29963624477386475,0.28820472955703735,0.02764948457479477,0.9333333969116211,0.330375075340271,-0.033523183341584536,-0.030636739752440353,0.15921086078092048,-0.5988649538140078,-0.06349561989136149,0.0900658369064331,0.04773980379104614,-0.05663236707083898,-0.047840080548101634,0.09965171776039074,-0.6029520696615588,-0.05212821907014535,0.0566931888461113,0.03800486773252487,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_21-53-41.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_21-53-41.pth,Tom,4.0
134,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,False,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,7999.0,6399,7998,174.2004599571228,50.0,-0.1,15.0,222833.52395833333,0.04808090999722481,0.048515934497117996,0.03481883555650711,0.03568515181541443,0.1737644225358963,0.17258098721504211,0.017816809937357903,0.9000000357627869,0.11556527018547058,1.4720088777133744,0.6760278616609089,0.07052983090458935,-0.6239470378695788,-0.09353210271621802,0.07271698117256165,0.07246279716491699,1.4968697090411809,0.6789236749203844,0.06408550209705062,-0.6593316878301563,-0.07455290697548257,0.06996138393878937,0.055342577397823334,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-02-40 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-02-40 (1).pth,Tom,4.0
135,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,False,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,10000.0,9899,10000,220.02253484725952,,,,188975.64791666667,0.044583577662706375,0.04552764073014259,0.029030365869402885,0.03000127151608467,0.1746954321861267,0.17565016448497772,0.012536751106381416,0.8666667342185974,0.12652722001075745,0.6601495781307557,0.7760642293580958,0.09488573882661198,-0.7894602179036874,-0.11305599965487048,0.07763165235519409,0.05723927915096283,0.6470638310385806,0.7697281647290215,0.060828233674775564,-0.7876712886133372,-0.08757238104935917,0.0537734180688858,0.0475948303937912,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-02-40 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-02-40 (2).pth,Tom,4.0
136,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,False,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,20000.0,19899,20000,433.65296936035156,,,,111941.29114583334,0.020039793103933334,0.020433910191059113,0.01457106601446867,0.015571835450828075,0.06146761775016785,0.055595844984054565,0.008616425096988678,0.8666667342185974,0.06806838512420654,3.922128169286946,0.267883148209512,0.031220200035029688,-0.581667093145278,-0.08172132798656584,0.05511939525604248,0.05298415571451187,3.391887938460575,0.20965139120412207,0.03323871369978207,-0.6239970723501377,-0.057754416189688774,0.04537750780582428,0.03697030618786812,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-02-40 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-02-40 (3).pth,Tom,4.0
137,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,False,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,30000.0,29699,30000,632.1005778312683,,,,72106.20260416667,0.02367395907640457,0.02355310320854187,0.01749848760664463,0.017394445836544037,0.07841727137565613,0.0779847800731659,0.007224409841001034,0.7333333492279053,0.046623826026916504,1.3678898504570414,0.2882336157656016,0.03514927346887542,-0.6027999114878817,-0.030869598089352412,0.030731022357940674,0.01726367324590683,1.3846941534443964,0.28858080962091304,0.06717949891261736,-0.61180133514926,-0.026212141026254274,0.05814842879772186,0.01633838564157486,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-02-40 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-02-40 (4).pth,Tom,4.0
138,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,MixtureWeightPrior2015BNN,Normal,False,,False,data_only,200,False,torchbnn,100,25,0.1,0.001,500,200,,0.001,Adam,0.001,600,True,15,1,standard,new,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,6749.0,6399,6748,142.365980386734,25.0,-0.1,15.0,217227.64791666667,0.05602150782942772,0.05506965517997742,0.046650633215904236,0.04502139985561371,0.13627855479717255,0.13373877108097076,0.02292754501104355,0.8666667342185974,0.1606181561946869,1.2587670414884544,0.3632460097844997,0.12547556365398876,-0.512977161271765,-0.08966504857311773,0.15196537971496582,0.07870794832706451,1.2383077055632645,0.36824616351921347,0.08507761058928158,-0.5552291800465279,-0.06298814866553802,0.09580622613430023,0.05391587316989899,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-02-40.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-02-40.pth,Tom,4.0
139,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,True,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,1299.0,899,1298,95.95111322402954,25.0,0.1,15.0,6433.948478190104,0.1679515689611435,0.2098129242658615,0.1508532166481018,0.1937602162361145,0.39416536688804626,0.41100943088531494,0.17479905486106873,1.0,2.7811741828918457,0.22882207714550273,0.48149376372007335,-0.07586170905647173,0.031032187216029197,0.009494398933325807,0.10599255561828613,0.1501927375793457,0.09476287531520744,0.21886283224681052,0.012412009800435095,0.5431279978872066,0.005011709295700068,0.03840184211730957,0.0047411322593688965,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-13-16 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-13-16 (1).pth,Tom,0.25
140,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,True,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,6849.0,6749,6848,566.2256486415863,50.0,-0.1,15.0,155.92002534866333,0.18802863359451294,0.18807822465896606,0.1558779776096344,0.15405359864234924,0.5139445066452026,0.5188943147659302,0.07282481342554092,0.9000000357627869,0.6377858519554138,0.0005789358015805423,0.0759924387854764,-0.00021227052338870615,,-7.703928993214602e-16,0.0016887784004211426,0.0,0.0006247896948554533,0.08439858259741527,0.0006788981225960971,-0.282977683825064,-0.000333301280976166,0.0005148649215698242,0.000836104154586792,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-13-16 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-13-16 (2).pth,Tom,0.25
141,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,True,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,6999.0,6749,6998,583.4017901420593,50.0,0.1,15.0,109.04405215581258,0.18855926394462585,0.18836937844753265,0.15214946866035461,0.15505754947662354,0.525130033493042,0.5176794528961182,0.0734931230545044,0.9000000357627869,0.5666922330856323,0.015368982668035868,0.6502159954419818,2.482754495892578e-16,-0.35346623005236516,-0.0009336247809798817,0.0,0.0008812695741653442,0.015565298146264082,0.6307853467093485,3.119014913076319e-06,0.01800114695246427,1.6319593801215698e-05,0.00021235644817352295,0.00046241283416748047,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-13-16 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-13-16 (3).pth,Tom,0.25
142,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,True,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,1249.0,899,1248,86.7269561290741,25.0,-0.1,15.0,6454.9030354817705,0.28293362259864807,0.2765147387981415,0.2654346525669098,0.25594159960746765,0.3736320734024048,0.36528879404067993,0.20769143104553223,1.0,2.736400604248047,0.9065802027302887,0.8250712575738898,0.02279000447013355,0.3193620381217326,0.11382870779788076,0.07224440574645996,0.12736833095550537,0.9606990771481733,0.897105606411732,0.025526707846984645,-0.7456777268393181,-0.019476760847280804,0.037733376026153564,0.014815151691436768,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-13-16.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-13-16.pth,Tom,0.25
143,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,False,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,12799.0,10449,12798,497.8738970756531,25.0,-0.1,15.0,219.2706776936849,0.18616576492786407,0.18763457238674164,0.1539602130651474,0.1558133214712143,0.5150172114372253,0.514085054397583,0.08104982227087021,0.5333333611488342,0.2592810392379761,-1.9890450326986117e-05,-0.00019140645898392444,0.044688160236450475,-0.5467802053237913,-0.025677968677174666,0.04458141326904297,0.02121535688638687,6.558251309807569e-05,0.0006309435760463765,0.03292735065469174,-0.7094114954141713,-0.027989374393162243,0.02836611121892929,0.01710042729973793,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-23-04 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-23-04 (1).pth,Tom,0.25
144,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,False,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,14049.0,10449,14048,550.5477185249329,50.0,-0.1,15.0,209.9803019205729,0.19362816214561462,0.193670853972435,0.16426360607147217,0.16489535570144653,0.5153028964996338,0.5157641172409058,0.09783606976270676,0.2666666805744171,0.25854235887527466,-0.00837359948387459,-0.15127834725288158,0.05997209070923803,-0.6801103012466898,-0.047955419765088575,0.03596732020378113,0.033014968037605286,-0.008236325696235874,-0.14796746459978505,0.03204400804537304,-0.6993658834168478,-0.01946799540811835,0.01883937418460846,0.013511333614587784,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-23-04 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-23-04 (2).pth,Tom,0.25
145,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,False,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,20000.0,17599,20000,788.2154288291931,,,,216.067280069987,0.1884431093931198,0.1871875524520874,0.15635798871517181,0.154140904545784,0.5153601169586182,0.516791045665741,0.08482106029987335,0.46666669845581055,0.2510240077972412,-0.05319971648517596,-0.41174391680738326,0.04612651965446571,-0.7487287258649205,-0.04647298596166854,0.027281269431114197,0.03219698369503021,-0.05392091337255113,-0.4212361103612113,0.037782425700041915,-0.7093807511130075,-0.029021450571060942,0.0203491672873497,0.01872662454843521,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-23-04 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-23-04 (3).pth,Tom,0.25
146,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,False,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,30000.0,17599,30000,1171.0193610191345,,,,207.65741882324218,0.1900574415922165,0.18835438787937164,0.16118189692497253,0.1582128405570984,0.5113049745559692,0.5111204981803894,0.09530378878116608,0.13333334028720856,0.248662069439888,0.03529400737449473,0.47693084726419416,0.03315875114376416,-0.6932995593036093,-0.03870063399326906,0.03920525312423706,0.025773003697395325,0.034697573597852874,0.4716892878803153,0.03488734614429628,-0.7163800249067566,-0.030018899872131275,0.027062132954597473,0.017486557364463806,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-23-04 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-23-04 (4).pth,Tom,0.25
147,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Normal,False,,False,current_batch_and_random_data,200,False,Blundell,500,25,0.001,0.1,1500,50,,0.1,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,10000.0,9699,10000,385.7594542503357,,,,228.4558878580729,0.1893707811832428,0.1889432817697525,0.15293541550636292,0.15037725865840912,0.5247268676757812,0.5332416296005249,0.0687260776758194,0.8000000715255737,0.3987635374069214,0.02266274823040834,0.19789056385779635,0.029861925989853613,-0.4376892778901625,-0.03239645689555699,0.03205147385597229,0.03779314458370209,0.020128241821484233,0.1809292681066134,0.028163524195116793,-0.7209210555410848,-0.02275368496422638,0.022904910147190094,0.013884097337722778,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-23-04.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-23-04.pth,Tom,0.25
148,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Uniform,False,,True,random_points_only,200,False,Blundell,500,50,0.1,0.001,500,50,,0.01,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,13749.0,12999,13748,360.4680392742157,25.0,-0.1,15.0,750.1618230183919,0.027269821614027023,0.025749357417225838,0.021282503381371498,0.020344765856862068,0.08951854705810547,0.08486619591712952,0.012552987784147263,1.0,0.09478980302810669,5.1665432690549675,0.5063918367430438,0.5110254258134074,-0.27459537164966447,-0.02219567177448583,0.4362989068031311,0.05062183737754822,5.415418931381898,0.4743446285638407,0.41022415123680284,-0.191519940590422,-0.010394253868310919,0.347299188375473,0.04044807329773903,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-42-42 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-42-42 (1).pth,torch.nn.init,4.0
149,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Uniform,False,,True,random_points_only,200,False,Blundell,500,50,0.1,0.001,500,50,,0.01,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,13799.0,12999,13798,362.79986333847046,25.0,0.1,15.0,654.0775725046793,0.03241852670907974,0.030448975041508675,0.02476808801293373,0.022949645295739174,0.10940071940422058,0.10434570908546448,0.012225467711687088,1.0,0.09318917989730835,5.753800730237452,0.5433814295401775,0.34698768401908403,0.12027499828298603,0.00609486012527937,0.3334527909755707,0.036120831966400146,6.068056680115645,0.5171385046711768,0.26956764824241264,-0.0744443338700338,-0.003402158388031219,0.2288631796836853,0.03453035280108452,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-42-42 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-42-42 (2).pth,torch.nn.init,4.0
150,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Uniform,False,,True,random_points_only,200,False,Blundell,500,50,0.1,0.001,500,50,,0.01,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,20000.0,18099,20000,545.2853186130524,,,,-43.98669261932373,0.02182367816567421,0.021393880248069763,0.017656244337558746,0.017455026507377625,0.05691787600517273,0.054425835609436035,0.010121936909854412,0.6666666865348816,0.06487712264060974,1.6924953671708687,0.1095325573139136,2.182244331036268,-0.4059884130227186,-0.017634103487271666,1.2607614994049072,0.03169694542884827,1.6731813245439477,0.10278544047681437,1.438374987573422,-0.42709692329018345,-0.013557634528222189,0.8980069756507874,0.022826414555311203,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-42-42 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-42-42 (3).pth,torch.nn.init,4.0
151,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,FullSupportLocScaleBNN,Uniform,False,,True,random_points_only,200,False,Blundell,500,50,0.1,0.001,500,50,,0.01,Adam,0.001,600,True,15,1,standard,old,False,50,24,48,6,True,50,False,100,False,False,0.75,0.36787944117144233,0.0009118819655545162,20699.0,18099,20698,564.1905992031097,50.0,-0.1,15.0,-33.02810122172038,0.02171933464705944,0.021368063986301422,0.017860349267721176,0.01752818189561367,0.057671159505844116,0.056684672832489014,0.009945492260158062,0.6333333849906921,0.0600108839571476,2.674100431396949,0.16714957859110885,2.7984247454689015,-0.321870547612023,-0.016088011808591894,1.7875406742095947,0.03316901624202728,2.6811688840319077,0.1621223697244568,1.9874786783322864,-0.42908000362918564,-0.013489432237278104,1.274346113204956,0.022840112447738647,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\2025-05-04_22-42-42 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_training_vs_functional_training\hyperparameter_search\experimental_models\2025-05-04_22-42-42 (4).pth,torch.nn.init,4.0
