,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,filename,STATE_DICT_PATH
38,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.01,,30,Adam,0.0005,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,12,30000.0,29349,30000,1341.332193851471,,,,-41598567.2,0.0266268290579319,0.027017803862690926,0.017486274242401123,0.017928188666701317,0.10899996757507324,0.10959517955780029,0.007277284748852253,0.6000000238418579,0.037611693143844604,-0.1583815387808025,-0.13229315744354964,0.00672621950847481,-0.011993749813489827,-0.0002533517528291973,0.01870940625667572,0.01370275765657425,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-18-30 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-18-30 (2).pth
39,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.01,,30,Adam,0.0005,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,12,10000.0,8349,10000,450.17129588127136,,,,-41598388.266666666,0.026889774948358536,0.027157975360751152,0.018654881045222282,0.018883492797613144,0.10547523200511932,0.10689672827720642,0.009189642034471035,0.6333333849906921,0.0390934944152832,-0.1287352632295143,-0.10230825729922537,0.05941345422378112,-0.020483426936093736,-0.00043906330697965075,0.045994728803634644,0.015326201915740967,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-18-30.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-18-30.pth
40,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,13,20000.0,6049,20000,584.1188652515411,,,,342097.85833333334,0.019425297155976295,0.019065678119659424,0.014494724571704865,0.014135561883449554,0.05133518576622009,0.0506112277507782,0.009337954223155975,0.23333334922790527,0.02073073945939541,0.5403608316096334,0.10039190662215089,0.20936571680784755,0.9353647887433958,0.06664226090425653,0.13190171122550964,0.030202878639101982,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-40-56 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-40-56 (1).pth
41,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,13,22349.0,6049,22348,653.6471619606018,25.0,0.05,15.0,338789.77291666664,0.019477561116218567,0.01917516253888607,0.014507286250591278,0.014249002560973167,0.0512729287147522,0.05079171061515808,0.009524989873170853,0.2666666805744171,0.02385275810956955,0.10563722240717507,0.04330590518430422,0.25486674007619736,0.9269523670331219,0.07962659404550126,0.17803025245666504,0.032712873071432114,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-40-56 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-40-56 (2).pth
42,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,13,24849.0,6049,24848,729.7716183662415,75.0,0.05,15.0,334795.28125,0.019576990976929665,0.01930684968829155,0.014582464471459389,0.014391886070370674,0.05148500204086304,0.05091506242752075,0.009397241286933422,0.2666666805744171,0.02282451093196869,0.4249229546824202,0.24128844441444092,0.2737035405416888,0.9042627971565952,0.06967285754857402,0.1933295726776123,0.027480216696858406,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-40-56 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-40-56 (3).pth
43,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,13,30000.0,6049,30000,877.2360680103302,,,,329719.58125,0.019444188103079796,0.01927505061030388,0.014486486092209816,0.014355603605508804,0.05061429738998413,0.05040651559829712,0.00857781432569027,0.30000001192092896,0.0198277086019516,-0.032302921203442476,-0.014680964582968626,0.29153822262748463,0.9139755911755311,0.07481206644457947,0.20089027285575867,0.02892271988093853,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-40-56 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-40-56 (4).pth
44,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,13,10000.0,6049,10000,293.8292713165283,,,,353471.78958333336,0.01862035132944584,0.018834726884961128,0.01395383384078741,0.014099161140620708,0.05104440450668335,0.05082550644874573,0.009556753560900688,0.20000001788139343,0.019367599859833717,-0.054043299639177554,-0.018127869102056257,0.20811600508156602,0.9514711610084561,0.08045046942894962,0.14040154218673706,0.030284740030765533,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-40-56.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-40-56.pth
45,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.1,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,14,20000.0,18049,20000,886.9557168483734,,,,-96.39332427978516,0.026494858786463737,0.024891316890716553,0.019477007910609245,0.02046513557434082,0.06471046805381775,0.05569446086883545,0.02368713915348053,1.0,0.3360089659690857,0.19541544975551053,0.009731420643406489,0.016226186920141984,-0.004522002618248031,-0.0010150795862197035,0.15822693705558777,0.1814771592617035,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-55-37 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-55-37 (1).pth
46,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.1,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,14,30000.0,21599,30000,1339.6217069625854,,,,-96.40677235921224,0.025339551270008087,0.0246039479970932,0.021953783929347992,0.020277434960007668,0.04965296387672424,0.0549507737159729,0.025023624300956726,1.0,0.3535004258155823,6.168135142034983,0.17792563372084674,0.04176131521144512,0.005585009190478886,0.001195010378957822,0.16697722673416138,0.13105657696723938,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-55-37 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-55-37 (2).pth
47,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.1,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,14,10000.0,9849,10000,440.9987688064575,,,,-96.34225769042969,0.028967339545488358,0.02686430886387825,0.023797115311026573,0.022990548983216286,0.06686747074127197,0.06242157518863678,0.025974325835704803,1.0,0.3495752811431885,6.486201474519412,0.2734110874281334,0.006804781046750088,0.05046697480260406,0.010590792241408423,0.11992226541042328,0.1499256044626236,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_02-55-37.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_02-55-37.pth
48,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.01,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,7749.0,199,7748,348.5168960094452,75.0,0.05,15.0,-137.1486083984375,0.02052738331258297,0.020575689151883125,0.015533756464719772,0.015659179538488388,0.05302736163139343,0.0514640212059021,0.006828299257904291,0.6333333849906921,0.04128294438123703,0.06161449862549323,0.01331405223500259,0.14950494633612219,0.46411431422496185,0.01383605981132207,0.08880019187927246,0.021132897585630417,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-18-00 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-18-00 (1).pth
49,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.01,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,10000.0,199,10000,448.6697487831116,,,,-138.1103780110677,0.02035142108798027,0.020615924149751663,0.014928217977285385,0.015112406574189663,0.051660239696502686,0.050421565771102905,0.006038428284227848,0.6000000238418579,0.03855089098215103,-0.4952273077536006,-0.09137673480816887,0.36958515116395974,0.35845947876808565,0.009874008628279422,0.28503337502479553,0.019033171236515045,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-18-00 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-18-00 (2).pth
50,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.01,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,12799.0,199,12798,574.2329068183899,25.0,0.15,15.0,-141.01129353841145,0.022127270698547363,0.02246185950934887,0.016823843121528625,0.017162788659334183,0.05527395009994507,0.05524998903274536,0.008380882441997528,0.6333333849906921,0.045209258794784546,0.4967967422418461,0.10405384633082608,0.458567326178703,0.46595815921774913,0.013466424553899788,0.4053647518157959,0.020292364060878754,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-18-00 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-18-00 (3).pth
51,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.01,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,15299.0,199,15298,686.5056734085083,75.0,0.15,15.0,-143.36705322265624,0.022536534816026688,0.0225102286785841,0.017533957958221436,0.01726224087178707,0.05183833837509155,0.05288177728652954,0.007717355154454708,0.6000000238418579,0.039245881140232086,2.0450428814881274,0.4026801744043905,0.4826200412827257,0.25420581434853873,0.006886790030558532,0.43220147490501404,0.022394537925720215,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-18-00 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-18-00 (4).pth
52,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.01,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,5249.0,199,5248,235.35704684257507,25.0,0.05,15.0,-133.9927764892578,0.020405760034918785,0.020310230553150177,0.015498642809689045,0.01545459870249033,0.04781973361968994,0.048877060413360596,0.006904959212988615,0.5666667222976685,0.04037955403327942,0.9509066280469926,0.23487378291903124,0.10040853461526085,0.4939111052472485,0.013405865237551008,0.08307185769081116,0.018466360867023468,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-18-00.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-18-00.pth
53,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,5799.0,249,5798,260.07873034477234,25.0,0.15,15.0,2568.8972330729166,0.02069166861474514,0.02049829065799713,0.015682140365242958,0.015551015734672546,0.050688356161117554,0.05079194903373718,0.007559638470411301,0.30000001192092896,0.019756603986024857,-0.061951288486703726,-0.024594750275325775,0.1568077853443116,0.5105004803708725,0.008214362648339264,0.08558052778244019,0.009147221222519875,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-29-30 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-29-30 (1).pth
54,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,6149.0,249,6148,274.70064401626587,75.0,0.05,15.0,2572.2610026041666,0.02068280428647995,0.020623313263058662,0.015513507649302483,0.015512055717408657,0.05023553967475891,0.050634294748306274,0.0067129600793123245,0.2666666805744171,0.017763733863830566,0.1015717624213854,0.05498460014166177,0.1717118953221018,0.731638045973844,0.01586235730841123,0.0994996726512909,0.010835029184818268,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-29-30 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-29-30 (2).pth
55,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,8299.0,249,8298,370.2856183052063,75.0,0.15,15.0,2348.6216959635417,0.02111958898603916,0.02123294398188591,0.015994463115930557,0.016208333894610405,0.05244326591491699,0.05205550789833069,0.007707663811743259,0.30000001192092896,0.023113708943128586,0.25096861080223526,0.09428788635309934,0.4172886193477723,0.37990880013737144,0.009063932546766788,0.3607771098613739,0.018340060487389565,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-29-30 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-29-30 (3).pth
56,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,3699.0,249,3698,162.4047930240631,25.0,0.05,15.0,2673.556005859375,0.02054992876946926,0.0205699373036623,0.015487858094274998,0.015621321275830269,0.051052361726760864,0.05205327272415161,0.008186623454093933,0.3333333432674408,0.022167187184095383,0.2098994285744439,0.1138198537014928,0.08837401863872352,0.7407669315494374,0.01598251437700206,0.053550392389297485,0.010491374880075455,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-29-30.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-29-30.pth
57,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,4999.0,199,4998,225.33220672607422,25.0,0.15,15.0,279927.5,0.02073114924132824,0.020742733031511307,0.015682047232985497,0.015688456594944,0.050727635622024536,0.05007976293563843,0.007884199731051922,0.20000001788139343,0.018161319196224213,-0.062216817896473146,-0.04630351034796961,0.20506966126553988,0.7229245707492131,0.01542788955260616,0.13794738054275513,0.008555442094802856,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-35-44 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-35-44 (1).pth
58,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,6249.0,199,6248,278.8157682418823,75.0,0.05,15.0,269819.4270833333,0.020804641768336296,0.020668087527155876,0.015767641365528107,0.015561828389763832,0.05080029368400574,0.04939907789230347,0.007597477175295353,0.46666669845581055,0.026343628764152527,0.05860109251477186,0.024528135265421087,0.3265444526938508,0.6817713221548054,0.019462614190771776,0.2527427673339844,0.011859012767672539,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-35-44 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-35-44 (2).pth
59,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,7499.0,199,7498,337.0824155807495,75.0,0.15,15.0,256732.73541666666,0.02111823670566082,0.021457545459270477,0.01603863574564457,0.016368824988603592,0.05098569393157959,0.05180320143699646,0.0076569123193621635,0.30000001192092896,0.025089293718338013,0.15026700951030242,0.04024607795961185,0.46418486661584946,0.6276260318720147,0.015553559953133542,0.40967994928359985,0.012008793652057648,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-35-44 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-35-44 (3).pth
60,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,True,0.0001,,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,3799.0,199,3798,169.22504782676697,25.0,0.05,15.0,294343.36041666666,0.020646585151553154,0.02059738151729107,0.015488159842789173,0.015512678772211075,0.05056184530258179,0.05058753490447998,0.007398706860840321,0.20000001788139343,0.019045734778046608,0.15502169714174643,0.09304902815913292,0.09906445903823388,0.8657487687426026,0.02602110312730533,0.05519029498100281,0.012660298496484756,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-35-44.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-35-44.pth
61,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.1,,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,18,20000.0,9249,20000,584.2614603042603,,,,-14909.0890625,0.06879251450300217,0.06989005208015442,0.04786915332078934,0.048567868769168854,0.25271451473236084,0.24171975255012512,0.028843246400356293,0.9666666984558105,0.3382706940174103,0.1995433957278377,0.10494066241916995,0.004487759521582993,-0.00249629476355515,-0.0005656765491336679,0.14856523275375366,0.1817724108695984,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-41-25 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-41-25 (1).pth
62,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.1,,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,18,30000.0,20499,30000,873.9255456924438,,,,-14909.09921875,0.06615617871284485,0.06667008996009827,0.04250092804431915,0.04397622123360634,0.23430407047271729,0.24176904559135437,0.026845227926969528,0.9666666984558105,0.35303616523742676,-0.5325957557002771,-0.24275422215243458,0.01917951368608515,-0.005276804308262535,-0.0011037724713994417,0.14446145296096802,0.1292920857667923,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-41-25 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-41-25 (2).pth
63,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.1,,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,18,10000.0,9249,10000,290.00893545150757,,,,-14909.073372395833,0.06767188012599945,0.06815338134765625,0.04853881523013115,0.047019001096487045,0.21035242080688477,0.2177964448928833,0.026460587978363037,0.9666666984558105,0.351646363735199,0.06338337481798427,0.024299345255457176,-0.002758903579814807,0.033153542325953994,0.007124282031202362,0.1400604546070099,0.15480849146842957,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-41-25.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-41-25.pth
64,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.01,,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,19,20000.0,19849,20000,594.8531727790833,,,,-16050.360872395833,0.018746621906757355,0.019070865586400032,0.014062738977372646,0.014321846887469292,0.05562904477119446,0.0553496778011322,0.00597981084138155,0.6666666865348816,0.037247344851493835,0.1617251183251947,0.04249951897372747,0.1841203062691289,0.1629704110674378,0.0037384801568195783,0.10621216893196106,0.01780160516500473,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-56-03 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-56-03 (1).pth
65,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,True,0.01,,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,19,30000.0,22249,30000,897.0273265838623,,,,-16053.440559895833,0.018833139911293983,0.019040856510400772,0.013852754607796669,0.013898758217692375,0.05500677227973938,0.05524572730064392,0.0067464872263371944,0.7333333492279053,0.03604799509048462,-0.8361835814544282,-0.21430171294786438,0.2107035574500071,0.22584511104067856,0.005243780668952092,0.1391410529613495,0.015463143587112427,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\2025-05-17_03-56-03 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\mode\hyperparameter_search\experimental_models\2025-05-17_03-56-03 (2).pth
