,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,DROPOUT,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,filename,STATE_DICT_PATH
128,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,29,7049.0,1599,7048,354.4449734687805,25.0,0.05,15.0,0.002581174330164989,0.019479457288980484,0.0195961631834507,0.014478026889264584,0.014654174447059631,0.050226300954818726,0.05096191167831421,0.008048297837376595,0.20000001788139343,0.019589006900787354,-0.03912774328867764,-0.006022011578741176,0.16032640370024479,0.7828268315888653,0.035341749454901594,0.11517992615699768,0.023016974329948425,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-46-17.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-46-17.pth
129,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,30,5649.0,1199,5648,268.0192949771881,25.0,0.15,15.0,0.002520260059585174,0.0187071580439806,0.01865273527801037,0.015727506950497627,0.015843812376260757,0.047945767641067505,0.04572266340255737,0.011246046051383018,0.30000001192092896,0.03167575225234032,1.4927325922473376,0.08992854556097545,1.1184209437846313,0.8006667053704708,0.06944925479264535,1.0004359483718872,0.04725811630487442,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-57-22 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-57-22 (1).pth
130,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,30,6349.0,1199,6348,301.434143781662,75.0,0.05,15.0,0.002429029686997334,0.019720977172255516,0.019421568140387535,0.016582153737545013,0.016497472301125526,0.04922449588775635,0.046873003244400024,0.011698585934937,0.4333333671092987,0.03154241293668747,0.8998446176053116,0.05103981147442417,1.0282646619913056,0.7011963024986789,0.07105680572726984,0.9158079624176025,0.059301912784576416,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-57-22 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-57-22 (2).pth
131,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,30,8149.0,1199,8148,393.45008873939514,75.0,0.15,15.0,0.004429438927521308,0.020238345488905907,0.02050587348639965,0.01705307327210903,0.01734893023967743,0.049768269062042236,0.04815042018890381,0.013603542000055313,0.5,0.03783833980560303,0.9279363511401553,0.03577449154032878,1.9728091982550844,0.7965076100715259,0.1406743940609683,1.6549817323684692,0.0872480571269989,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-57-22 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-57-22 (3).pth
132,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,30,3899.0,1199,3898,180.08794164657593,25.0,0.05,15.0,0.002729343172783653,0.018239976838231087,0.017758239060640335,0.015344190411269665,0.015053763054311275,0.04560783505439758,0.04398652911186218,0.009112812578678131,0.2666666805744171,0.02989731729030609,0.444722926183589,0.028894887685126325,1.4181491315539345,0.7721484383695244,0.05552090869673814,1.2521522045135498,0.03700035437941551,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-57-22.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-57-22.pth
133,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,31,7749.0,1649,7748,469.7358317375183,75.0,0.05,15.0,0.002464108153556784,0.020132163539528847,0.019993780180811882,0.014898581430315971,0.015002399682998657,0.05104720592498779,0.051089465618133545,0.00756608322262764,0.30000001192092896,0.02174435183405876,0.44573807843391616,0.06257440088716086,0.38379476832194515,0.8311562453881872,0.04488056325580472,0.2102711796760559,0.024202384054660797,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-03-59 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-03-59 (1).pth
134,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,31,9799.0,1649,9798,584.0236718654633,25.0,0.15,15.0,0.0022105687763541936,0.020295361056923866,0.020739439874887466,0.015295271761715412,0.015800444409251213,0.0508209764957428,0.05080002546310425,0.00796009786427021,0.2666666805744171,0.027838632464408875,0.7769054648971606,0.1435264006780458,0.6019957371645935,0.8820996371724306,0.05119513971026826,0.47454655170440674,0.024303242564201355,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-03-59 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-03-59 (2).pth
135,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,31,10000.0,1649,10000,594.5954239368439,,,,0.0021927216090261935,0.020557349547743797,0.0206950381398201,0.015408075414597988,0.015718767419457436,0.05130311846733093,0.051086217164993286,0.008057506754994392,0.3333333432674408,0.024430885910987854,1.3827830421281024,0.23824169100624978,0.4451859241093865,0.8507678918931563,0.04999042296873245,0.33223915100097656,0.023874549195170403,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-03-59 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-03-59 (3).pth
136,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,31,12299.0,1649,12298,728.4733650684357,75.0,0.15,15.0,0.0022206370253115893,0.020419996231794357,0.020959684625267982,0.015377337113022804,0.01600738614797592,0.050820499658584595,0.051033079624176025,0.009524171240627766,0.2666666805744171,0.025363940745592117,1.95535237271618,0.16310643414280332,0.4861126975899566,0.8342120262669136,0.04886761917770102,0.4266464114189148,0.02449130266904831,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-03-59 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-03-59 (4).pth
137,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,31,5249.0,1649,5248,318.6324734687805,25.0,0.05,15.0,0.0025685103765378395,0.01953498087823391,0.019649511203169823,0.014514594338834286,0.014735786244273186,0.05171486735343933,0.05121293663978577,0.008465908467769623,0.20000001788139343,0.020519142970442772,-0.24756557476009028,-0.03493895415105635,0.29595067089037064,0.755645104173742,0.034770412601261375,0.2046625316143036,0.02548825740814209,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-03-59.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-03-59.pth
138,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,32,3299.0,799,3298,180.41861248016357,25.0,0.15,15.0,0.002805507043376565,0.018087493255734444,0.017976099625229836,0.01532800868153572,0.015076333656907082,0.043164610862731934,0.04525268077850342,0.009281019680202007,0.36666667461395264,0.030768567696213722,4.078055746590496,0.24398520701932475,1.5073504059180087,0.8506323081493468,0.06133574778956722,1.3888438940048218,0.03664644435048103,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-16-12 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-16-12 (1).pth
139,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,32,5199.0,799,5198,289.4456899166107,75.0,0.05,15.0,0.0026045620907098055,0.01927907206118107,0.01886935904622078,0.016052959486842155,0.015559890307486057,0.04839780926704407,0.048597365617752075,0.010162710212171078,0.4333333671092987,0.029399126768112183,2.3051698465953527,0.1627691691851277,2.054880738413286,0.9043891967638885,0.08462031456671391,1.7832562923431396,0.04247569292783737,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-16-12 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-16-12 (2).pth
140,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,32,5799.0,799,5798,329.3633019924164,75.0,0.15,15.0,0.002426693743715684,0.019111964851617813,0.01916135847568512,0.015818238258361816,0.015899496152997017,0.048509567975997925,0.04795026779174805,0.010199351236224174,0.3333333432674408,0.03002774715423584,2.0208115142944925,0.17249279508980941,2.5965737698594333,0.8695020804841684,0.07139767606339081,2.1795592308044434,0.04478289186954498,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-16-12 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-16-12 (3).pth
141,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,32,2749.0,799,2748,150.57880973815918,25.0,0.05,15.0,0.0028388112783432006,0.018532516434788704,0.017993420362472534,0.01546796876937151,0.015164345502853394,0.04072290658950806,0.042376160621643066,0.010133105330169201,0.40000003576278687,0.030450457707047462,3.7619660303016946,0.2845992359259008,1.0865199607264218,0.8028124258527186,0.06086479358292649,0.886991024017334,0.042125482112169266,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_02-16-12.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_02-16-12.pth
