,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,METRIC_uncertainty_vs_accuracy_slope_pm2_std,METRIC_uncertainty_vs_accuracy_cor_pm2_std,METRIC_extrapolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_uncertainty_vs_proximity_cor_pm2_std,METRIC_interpolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_extrapolation_uncertainty_spread_pm2_std,METRIC_interpolation_uncertainty_spread_pm2_std,filename,STATE_DICT_PATH
140,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,20000.0,19099,20000,98.67490267753601,,,,0.024392738938331604,0.024481095373630524,0.016748283058404922,0.016682282090187073,0.09347636997699738,0.09338288009166718,0.008719490841031075,0.6333333849906921,0.044051773846149445,-1.283997860841053,-0.22795876363606746,0.17676566772819,-0.4136472599155745,-0.0225866687864299,0.181563138961792,0.04782019555568695,-1.2966091838221523,-0.23015046171203524,0.14305572215206142,-0.4097651740399854,-0.016579253713191185,0.14415958523750305,0.037784185260534286,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-56-11 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-56-11 (4).pth
141,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,27149.0,19099,27148,134.0531964302063,50.0,0.1,15.0,0.02400306425988674,0.023903559893369675,0.016827499493956566,0.016578620299696922,0.09348331391811371,0.09338490664958954,0.008946910500526428,0.7000000476837158,0.04617437720298767,-1.2120630919834403,-0.2043044799118778,0.17948447802779066,-0.4144369443193328,-0.023267334835355407,0.1815095841884613,0.05056123435497284,-1.3210775771593628,-0.2224702044366019,0.14570694809658896,-0.4141844738757879,-0.016882886225470385,0.14505039155483246,0.036533109843730927,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-56-11 (5).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-56-11 (5).pth
142,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,2749.0,1249,2748,14.692957401275635,20.0,-0.1,15.0,0.024625560268759727,0.024489691480994225,0.017164725810289383,0.017083339393138885,0.08886958658695221,0.08840329945087433,0.007166576571762562,0.7000000476837158,0.05522308871150017,-1.266159081881188,-0.1677291462870154,0.23309831166659234,-0.421752321523625,-0.027812738034477563,0.24413803219795227,0.06239965558052063,-1.493011066682642,-0.19598679755440618,0.1523100834396732,-0.4232312750815187,-0.019756259101642307,0.15694524347782135,0.041372060775756836,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-56-11.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-56-11.pth
143,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,5499.0,2749,5498,28.26880645751953,20.0,0.1,15.0,0.025697501376271248,0.025518888607621193,0.017519447952508926,0.017271868884563446,0.09684495627880096,0.0968942791223526,0.007296179421246052,0.8000000715255737,0.07278469204902649,-1.4782970807014906,-0.20214617079939742,0.26946726716843045,-0.43382146794882037,-0.03426138598201185,0.27577754855155945,0.07022008299827576,-1.571198761567223,-0.2148630974505676,0.1917997925676076,-0.4331602211109854,-0.025106564335570427,0.19434034824371338,0.050010357052087784,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-58-31 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-58-31 (1).pth
144,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10000.0,6149,10000,50.78159713745117,,,,0.025050921365618706,0.02517235279083252,0.01713699847459793,0.017186682671308517,0.093650683760643,0.09377238154411316,0.007289772853255272,0.7666667103767395,0.06303441524505615,-1.741604927973857,-0.21625618907691913,0.26252607542159995,-0.4145445280667653,-0.0316146586384794,0.28679752349853516,0.06664104759693146,-1.7039332268617646,-0.21227824699240005,0.18432732150001607,-0.416990629464672,-0.02315976467905882,0.1873018890619278,0.05019344389438629,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-58-31 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-58-31 (2).pth
145,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,14149.0,6149,14148,69.82270407676697,50.0,-0.1,15.0,0.024341531097888947,0.024347929283976555,0.016619697213172913,0.016579944640398026,0.09471817314624786,0.09454891085624695,0.008613302372395992,0.8333333730697632,0.0635526180267334,-1.7957153770133254,-0.2512312698141058,0.2640656802501901,-0.41559518091332937,-0.03047489323791615,0.2673902213573456,0.06776964664459229,-1.830790619270537,-0.2552357250060304,0.1827309956610913,-0.41492288150764606,-0.02211622430956303,0.17930638790130615,0.04793586581945419,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-58-31 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-58-31 (3).pth
146,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,15249.0,6149,15248,75.56381630897522,50.0,0.1,15.0,0.024340469390153885,0.024233214557170868,0.01724286936223507,0.017079440876841545,0.09435133635997772,0.0941576361656189,0.007145085372030735,0.8333333730697632,0.06530490517616272,-1.5110457543859528,-0.2122080705877005,0.2606703703407398,-0.4214160915425581,-0.030818806124937717,0.26016765832901,0.06517571210861206,-1.5825443058178492,-0.22141955414100645,0.18120477986563843,-0.4195223089045566,-0.0226160928006112,0.17721718549728394,0.047518324106931686,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-58-31 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-58-31 (4).pth
147,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,2249.0,1999,2248,11.323925733566284,20.0,-0.1,15.0,0.025932911783456802,0.02585475705564022,0.017564039677381516,0.017386874184012413,0.0990593284368515,0.09862679243087769,0.006843842566013336,0.8333333730697632,0.0819634199142456,-2.0691603159575,-0.28288701168973907,0.2975918886536821,-0.4518723234134552,-0.03819645118081759,0.3059782087802887,0.07731181383132935,-2.1257853243948976,-0.2881868207627269,0.20924902706980675,-0.4534551931486173,-0.027811752905973333,0.2160414606332779,0.05479487404227257,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-58-31.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-58-31.pth
148,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,5499.0,2549,5498,28.73107600212097,20.0,0.1,15.0,0.0269238892942667,0.026871701702475548,0.017855621874332428,0.01779390685260296,0.10289090871810913,0.10270105302333832,0.008365552872419357,0.9000000357627869,0.09440004825592041,-2.106123218336723,-0.23456050177498947,0.34508420165258236,-0.42868375363999883,-0.04469576715291809,0.36221539974212646,0.09172235429286957,-2.120608367543484,-0.23546818823096266,0.2442567351387716,-0.4275364345223341,-0.03291390679727201,0.24893751740455627,0.06649225205183029,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-59-50 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-59-50 (1).pth
149,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,8749.0,7399,8748,44.464027881622314,50.0,-0.1,15.0,0.027735546231269836,0.0278634000569582,0.019403085112571716,0.019442055374383926,0.09940733015537262,0.09947288036346436,0.007448459044098854,0.8333333730697632,0.08254143595695496,-1.5821982201210167,-0.18729446696493487,0.32515658835958416,-0.41660231981319035,-0.039347311639137794,0.3337445855140686,0.08528865873813629,-1.5280397266329915,-0.18140856387925036,0.22857677149049196,-0.4154656847887048,-0.028516561722895312,0.23174992203712463,0.061195533722639084,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-59-50 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-59-50 (2).pth
150,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,10000.0,7399,10000,52.07119536399841,,,,0.025395378470420837,0.025552300736308098,0.017386620864272118,0.017584985122084618,0.09173570573329926,0.09203948080539703,0.008067963644862175,0.8333333730697632,0.08365412056446075,-2.6020153028956985,-0.2500721095151858,0.3224414522342821,-0.3990488098569985,-0.03953311598357623,0.330972284078598,0.08912067115306854,-2.559912410791974,-0.24749870256983067,0.225097828906871,-0.4016718236264251,-0.02948285891117384,0.2347688227891922,0.06602567434310913,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-59-50 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-59-50 (3).pth
151,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,14949.0,7399,14948,75.37753033638,50.0,0.1,15.0,0.02498961053788662,0.024951588362455368,0.017323201522231102,0.01717437244951725,0.09872336685657501,0.09898392856121063,0.008460458368062973,0.9000000357627869,0.08508738875389099,-2.3758846035791104,-0.25985394935064615,0.3047135447710971,-0.42335145127497487,-0.041185771885895596,0.3156658113002777,0.08284084498882294,-2.3652179339049195,-0.26010055299471635,0.22002843705571598,-0.42524000884167534,-0.030485929989481422,0.2204151749610901,0.06225041672587395,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-59-50 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-59-50 (4).pth
152,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,2349.0,2299,2348,12.714378356933594,20.0,-0.1,15.0,0.02792634256184101,0.028029831126332283,0.01822267472743988,0.018219109624624252,0.10596346855163574,0.1062312126159668,0.00819665752351284,0.9000000357627869,0.09724298119544983,-2.34916042908201,-0.27570459131279895,0.38695022285409664,-0.447604543956429,-0.05085389830530295,0.40462368726730347,0.103021040558815,-2.3349145999116945,-0.27549764103317,0.26989121614720096,-0.44778528640582144,-0.037356644258014646,0.27571913599967957,0.07223400473594666,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_20-59-50.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_20-59-50.pth
153,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,9299.0,6599,9298,41.48838257789612,20.0,0.1,15.0,0.02868526056408882,0.02871377021074295,0.019831396639347076,0.01973867602646351,0.10782070457935333,0.10890989005565643,0.008718973025679588,0.9000000357627869,0.11060616374015808,-1.8427266313815016,-0.19871130487374652,0.3922010578210436,-0.42796057420526923,-0.052337529398587865,0.4005633592605591,0.11084502935409546,-1.9136430722386513,-0.2105840661489187,0.28000516171523765,-0.4277197315867848,-0.0382912738352511,0.28389912843704224,0.07804924994707108,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-01-12 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-01-12 (1).pth
154,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,10000.0,9649,10000,44.23949313163757,,,,0.02595931850373745,0.025799613445997238,0.017216458916664124,0.017039785161614418,0.09830282628536224,0.09771634638309479,0.008337998762726784,0.9000000357627869,0.11438240110874176,-2.738529498409829,-0.239127216017383,0.391141457188209,-0.42843428575135983,-0.05244022986727701,0.40783876180648804,0.10621610283851624,-2.8187058523729642,-0.2434262709870519,0.27933690737560596,-0.42514345020867184,-0.03841181755748626,0.2832455337047577,0.07958992570638657,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-01-12 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-01-12 (2).pth
155,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,10099.0,9649,10098,45.58053970336914,50.0,-0.1,15.0,0.02769562602043152,0.02759082056581974,0.019750168547034264,0.019533174112439156,0.09436410665512085,0.09471546113491058,0.00992035772651434,0.8666667342185974,0.1064000129699707,-3.271896093234319,-0.2645721244570498,0.3955894827068418,-0.4051392787014099,-0.05202304643356485,0.4014790952205658,0.11656133830547333,-3.258533437891547,-0.26497017294594816,0.2825101729730448,-0.401038922375572,-0.038028627805537785,0.2949414849281311,0.08289826661348343,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-01-12 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-01-12 (3).pth
156,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,10799.0,9649,10798,48.60905313491821,50.0,0.1,15.0,0.02603748068213463,0.026013776659965515,0.017510997131466866,0.017486918717622757,0.100026935338974,0.10026025772094727,0.009052075445652008,0.9000000357627869,0.1113818883895874,-2.696372375114877,-0.2333052293157659,0.4033720269187365,-0.41764694457694407,-0.05239301433245636,0.412061482667923,0.10434411466121674,-2.6223469452178647,-0.2274952135986588,0.28280966787258716,-0.4160379479100561,-0.03855794315620473,0.2968864440917969,0.08003319799900055,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-01-12 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-01-12 (4).pth
157,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,5849.0,5849,5848,29.078954219818115,20.0,-0.1,15.0,0.028235582634806633,0.028234196826815605,0.018868451938033104,0.01882799156010151,0.10708986222743988,0.10772249102592468,0.009046552702784538,0.9000000357627869,0.11841240525245667,-2.122331995430913,-0.2162345179564446,0.4171863430148692,-0.4277002707338345,-0.05406224990110955,0.4119720160961151,0.11368595063686371,-2.132933838293825,-0.21972893046792988,0.29815199902993866,-0.4309613448585487,-0.03953566123942579,0.29949524998664856,0.07833874225616455,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-01-12.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-01-12.pth
158,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,5949.0,2899,5948,25.536784887313843,20.0,0.1,15.0,0.020091544836759567,0.020197058096528053,0.01566792093217373,0.015762602910399437,0.05509611964225769,0.0553680956363678,0.0075068422593176365,0.8000000715255737,0.04375946521759033,5.490630448681824,0.40329732771539856,0.1140206964518277,0.0885724036775505,0.004608504889869179,0.11589610576629639,0.03764532506465912,5.405915752612655,0.40275780858857774,0.08299744546089638,0.08885636232036949,0.0033702332773442485,0.08101651817560196,0.027743345126509666,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-05 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-05 (1).pth
159,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,6999.0,2899,6998,30.527604341506958,50.0,-0.1,15.0,0.022485466673970222,0.02265816368162632,0.01610209420323372,0.016145838424563408,0.07683953642845154,0.07838228344917297,0.0065278559923172,0.8000000715255737,0.04680758714675903,5.078154538873079,0.688230963158871,0.11200024215191964,0.21980362648146332,0.010967300892431007,0.10890504717826843,0.03484819084405899,4.913232539357663,0.6907842179134152,0.08138381201062282,0.22245525358465698,0.008126466636222596,0.0772208720445633,0.025087866932153702,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-05 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-05 (2).pth
160,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,7499.0,2899,7498,33.51672625541687,50.0,0.1,15.0,0.022133350372314453,0.022271350026130676,0.016220439225435257,0.016265252605080605,0.07434198260307312,0.0754343569278717,0.007414689287543297,0.8000000715255737,0.04358789324760437,5.403239581184677,0.6655434240065369,0.10965784753740546,0.05239271651216899,0.0024988205669954776,0.10985210537910461,0.0329211950302124,5.244754199470124,0.6643231527922407,0.08120175505007693,0.041626985440319585,0.0014585489582988696,0.07691790163516998,0.024608641862869263,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-05 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-05 (3).pth
161,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,2549.0,1549,2548,10.722533941268921,20.0,-0.1,15.0,0.020062696188688278,0.020037660375237465,0.015894919633865356,0.015735356137156487,0.043773651123046875,0.043722569942474365,0.009031546302139759,0.8000000715255737,0.057444214820861816,2.5007376242756334,0.1530787978916752,0.1235268053869446,0.11588300816412717,0.005600385506082675,0.1354212462902069,0.03479515388607979,2.610124236457476,0.16204840837538065,0.09019253540804022,0.08379583218639115,0.002904897720409172,0.09331955760717392,0.02533886581659317,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-05.json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-05.pth
162,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10000.0,9799,10000,41.49244713783264,,,,0.02517799101769924,0.025080323219299316,0.017789402976632118,0.017760753631591797,0.0831613540649414,0.08249446749687195,0.009155304171144962,0.7666667103767395,0.052232712507247925,6.593530779114433,0.8202768478163993,0.1289312918685347,-0.32432475576272424,-0.021081720050873984,0.15245535969734192,0.04762081801891327,6.695283042566069,0.8193556275455542,0.09582886887425807,-0.3359729340735819,-0.016209014581037507,0.11167929321527481,0.034037161618471146,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-41 (1).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-41 (1).pth
163,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,11449.0,11099,11448,47.96532583236694,20.0,0.1,15.0,0.01840890571475029,0.018344229087233543,0.014403247274458408,0.014375047758221626,0.042445868253707886,0.041987478733062744,0.007358659524470568,0.9000000357627869,0.05356839299201965,4.490793710772099,0.20082029754277003,0.14051294547639312,-0.30981695396381886,-0.022343715565537638,0.1638709306716919,0.05043569207191467,4.253266789667559,0.18589093808545015,0.10334348260819114,-0.3184191532089535,-0.017108958286368672,0.1187322661280632,0.03656512498855591,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-41 (2).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-41 (2).pth
164,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,12699.0,12199,12698,53.647621631622314,50.0,-0.1,15.0,0.01850203238427639,0.01847444474697113,0.014401859603822231,0.0144328149035573,0.041103631258010864,0.04048040509223938,0.009062115103006363,0.8333333730697632,0.05064046382904053,6.718831241402408,0.248018460243858,0.1445237582076614,-0.25327327500438174,-0.01730661172990172,0.17287003993988037,0.047680020332336426,6.486321427636418,0.23631031510720327,0.1062556262749011,-0.2674942094461784,-0.013559104401650594,0.11773532629013062,0.035646338015794754,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-41 (3).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-41 (3).pth
165,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,20000.0,17149,20000,78.9181604385376,,,,0.018105750903487206,0.01815163902938366,0.014002285897731781,0.013992657884955406,0.04546085000038147,0.04670727252960205,0.0074828313663601875,0.8333333730697632,0.04944571852684021,6.665235727346059,0.29246307593328125,0.1693678645528716,-0.18747835655876088,-0.012064310453301069,0.17595714330673218,0.0534726083278656,6.999386112199507,0.3148693633570134,0.12474498823593719,-0.19581781563237927,-0.009133360580723763,0.12788046896457672,0.03668611869215965,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_21-02-41 (4).json,C:\Users\thoma\AppData\Local\Programs\Python\Python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_21-02-41 (4).pth
